"_defaultColorIndex","dimensionality (d-D)","id","log-likelihood","name"
"14","-91.36988830566406","h4mh20yd","11135.2470703125","svhn_vs_svhn_test_imperiled"
"14","-145.9636993408203","h4mh20yd","13164.130859375","svhn_vs_svhn_test_imperiled"
"14","-128.11085510253906","h4mh20yd","13121.486328125","svhn_vs_svhn_test_imperiled"
"14","-187.9728546142578","h4mh20yd","13485.9619140625","svhn_vs_svhn_test_imperiled"
"14","-207.5660858154297","h4mh20yd","13382","svhn_vs_svhn_test_imperiled"
"14","-46.06250762939453","h4mh20yd","12138.8984375","svhn_vs_svhn_test_imperiled"
"14","-71.844970703125","h4mh20yd","12284.5107421875","svhn_vs_svhn_test_imperiled"
"14","-56.403629302978516","h4mh20yd","11887.408203125","svhn_vs_svhn_test_imperiled"
"14","-68.56669616699219","h4mh20yd","12047.8515625","svhn_vs_svhn_test_imperiled"
"14","-195.33221435546875","h4mh20yd","13181.966796875","svhn_vs_svhn_test_imperiled"
"14","-184.00741577148438","h4mh20yd","13137.125","svhn_vs_svhn_test_imperiled"
"13","-32.692264556884766","4kv6i1t1","8533.341796875","cifar10_vs_cifar10_test_rectors"
"13","-145.32720947265625","4kv6i1t1","10152.4794921875","cifar10_vs_cifar10_test_rectors"
"13","-98.25631713867188","4kv6i1t1","9796.6943359375","cifar10_vs_cifar10_test_rectors"
"13","-12.24002742767334","4kv6i1t1","8801.921875","cifar10_vs_cifar10_test_rectors"
"13","0.7986546754837036","4kv6i1t1","7214.09814453125","cifar10_vs_cifar10_test_rectors"
"13","-30.249059677124023","4kv6i1t1","8900.86328125","cifar10_vs_cifar10_test_rectors"
"13","-13.247684478759766","4kv6i1t1","8400.0126953125","cifar10_vs_cifar10_test_rectors"
"13","-73.768798828125","4kv6i1t1","9860.0595703125","cifar10_vs_cifar10_test_rectors"
"13","-99.19027709960938","4kv6i1t1","9714.595703125","cifar10_vs_cifar10_test_rectors"
"13","-30.785568237304688","4kv6i1t1","8213.8544921875","cifar10_vs_cifar10_test_rectors"
"13","-216.73255920410156","4kv6i1t1","11301.998046875","cifar10_vs_cifar10_test_rectors"
"13","-2.366215705871582","4kv6i1t1","8226.212890625","cifar10_vs_cifar10_test_rectors"
"13","-29.551494598388672","4kv6i1t1","9049.158203125","cifar10_vs_cifar10_test_rectors"
"13","-111.19354248046875","4kv6i1t1","9706.109375","cifar10_vs_cifar10_test_rectors"
"13","-3.5679173469543457","4kv6i1t1","7120.701171875","cifar10_vs_cifar10_test_rectors"
"13","-24.508874893188477","4kv6i1t1","8067.0341796875","cifar10_vs_cifar10_test_rectors"
"13","-18.445547103881836","4kv6i1t1","8580.6748046875","cifar10_vs_cifar10_test_rectors"
"13","-47.597442626953125","4kv6i1t1","8501.505859375","cifar10_vs_cifar10_test_rectors"
"13","-93.7574234008789","4kv6i1t1","10000.64453125","cifar10_vs_cifar10_test_rectors"
"13","2.4512553215026855","4kv6i1t1","6402.5859375","cifar10_vs_cifar10_test_rectors"
"13","-42.81081771850586","4kv6i1t1","9286.68359375","cifar10_vs_cifar10_test_rectors"
"13","-511.2889404296875","4kv6i1t1","13001.873046875","cifar10_vs_cifar10_test_rectors"
"13","-60.30759048461914","4kv6i1t1","10209.564453125","cifar10_vs_cifar10_test_rectors"
"13","-4.329721927642822","4kv6i1t1","7042.98193359375","cifar10_vs_cifar10_test_rectors"
"13","-17.0205078125","4kv6i1t1","8114.64013671875","cifar10_vs_cifar10_test_rectors"
"13","0.6829232573509216","4kv6i1t1","7258.353515625","cifar10_vs_cifar10_test_rectors"
"13","-59.2235107421875","4kv6i1t1","9731.603515625","cifar10_vs_cifar10_test_rectors"
"13","-80.2501220703125","4kv6i1t1","9631.734375","cifar10_vs_cifar10_test_rectors"
"13","-46.70662307739258","4kv6i1t1","8588.412109375","cifar10_vs_cifar10_test_rectors"
